@relation ionosphere
@attribute Pulse1 integer [0, 1]
@attribute Pulse3 real [-1.0, 1.0]
@attribute Pulse4 real [-1.0, 1.0]
@attribute Pulse5 real [-1.0, 1.0]
@attribute Pulse6 real [-1.0, 1.0]
@attribute Pulse7 real [-1.0, 1.0]
@attribute Pulse8 real [-1.0, 1.0]
@attribute Pulse9 real [-1.0, 1.0]
@attribute Pulse10 real [-1.0, 1.0]
@attribute Pulse11 real [-1.0, 1.0]
@attribute Pulse12 real [-1.0, 1.0]
@attribute Pulse13 real [-1.0, 1.0]
@attribute Pulse14 real [-1.0, 1.0]
@attribute Pulse15 real [-1.0, 1.0]
@attribute Pulse16 real [-1.0, 1.0]
@attribute Pulse17 real [-1.0, 1.0]
@attribute Pulse18 real [-1.0, 1.0]
@attribute Pulse19 real [-1.0, 1.0]
@attribute Pulse20 real [-1.0, 1.0]
@attribute Pulse21 real [-1.0, 1.0]
@attribute Pulse22 real [-1.0, 1.0]
@attribute Pulse23 real [-1.0, 1.0]
@attribute Pulse24 real [-1.0, 1.0]
@attribute Pulse25 real [-1.0, 1.0]
@attribute Pulse26 real [-1.0, 1.0]
@attribute Pulse27 real [-1.0, 1.0]
@attribute Pulse28 real [-1.0, 1.0]
@attribute Pulse29 real [-1.0, 1.0]
@attribute Pulse30 real [-1.0, 1.0]
@attribute Pulse31 real [-1.0, 1.0]
@attribute Pulse32 real [-1.0, 1.0]
@attribute Pulse33 real [-1.0, 1.0]
@attribute Pulse34 real [-1.0, 1.0]
@attribute Class {g, b}
@inputs Pulse1, Pulse3, Pulse4, Pulse5, Pulse6, Pulse7, Pulse8, Pulse9, Pulse10, Pulse11, Pulse12, Pulse13, Pulse14, Pulse15, Pulse16, Pulse17, Pulse18, Pulse19, Pulse20, Pulse21, Pulse22, Pulse23, Pulse24, Pulse25, Pulse26, Pulse27, Pulse28, Pulse29, Pulse30, Pulse31, Pulse32, Pulse33, Pulse34
@outputs Class
@data
1, 0.901, 0.166, 0.793, 0.374, 0.73, 0.505, 0.598, 0.73, 0.443, 0.812, 0.244, 0.875, 0.064, 0.85, -0.126, 0.874, -0.287, 0.796, -0.466, 0.659, -0.571, 0.538, -0.682, 0.4, -0.718, 0.258, -0.724, 0.112, -0.715, -0.055, -0.677, -0.199, g
1, 0.101, 0.108, 0.0, 0.0, 0.0, 0.0, 0.547, 0.824, 0.311, 1.0, 0.0, 0.0, 0.0, 0.0, 0.372, -1.0, 0.331, -1.0, 0.0, 0.0, 0.0, 0.0, -0.426, -1.0, 1.0, -1.0, 0.554, -0.236, 0.0, 0.0, 0.0, 0.0, b
1, 0.641, 0.014, 0.341, -0.024, 0.528, 0.035, 0.195, 0.122, 0.433, 0.048, 0.22, 0.049, 0.293, 0.0, 0.366, 0.0, 0.317, 0.073, 0.268, 0.122, 0.237, 0.058, 0.22, 0.098, 0.193, 0.056, 0.174, 0.055, 0.195, 0.0, 0.171, 0.073, g
1, -0.267, 0.4, -0.273, 0.122, -0.178, -0.044, 0.062, -0.069, 0.045, 0.026, -0.0090, 0.027, -0.016, -0.0020, -0.0010, -0.0090, 0.0050, -0.0020, 0.0010, 0.0020, -0.0010, 0.0010, -0.0010, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, b
1, 0.857, 0.0010, 0.819, -0.057, 0.775, -0.042, 0.843, 0.09, 0.863, 0.119, 0.881, -0.061, 0.783, 0.035, 0.837, -0.068, 0.836, -0.142, 0.881, 0.012, 0.905, 0.022, 0.797, -0.019, 0.824, -0.037, 0.881, -0.064, 0.739, -0.019, 0.791, -0.092, g
1, 0.852, 0.393, 0.389, 0.764, 0.089, 0.989, -0.426, 0.887, -0.762, 0.5, -0.931, 0.108, -0.859, -0.31, -0.66, -0.553, -0.193, -0.861, 0.284, -0.805, 0.646, -0.352, 0.778, -0.233, 0.717, 0.213, 0.378, 0.583, 0.197, 0.663, -0.112, 0.649, g
1, 1.0, 0.068, 1.0, 0.142, 1.0, 0.221, 1.0, -0.125, 1.0, 0.395, 1.0, 0.49, 1.0, 0.59, -0.375, 1.0, 1.0, 0.0, 1.0, 0.92, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.25, 1.0, 1.0, 1.0, 1.0, g
1, -0.0060, -0.5, 0.0, 0.0, -0.019, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.314, 0.929, -0.353, 0.744, -0.346, -0.808, 0.0, 0.0, -0.615, -0.513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, b
1, 0.619, 0.108, 0.707, -0.069, 0.704, 0.017, 0.743, 0.0020, 0.71, 0.158, 0.716, -0.0020, 0.798, 0.066, 0.837, -0.166, 0.687, -0.091, 0.625, -0.013, 0.61, 0.117, 0.713, -0.095, 0.698, -0.017, 0.633, 0.048, 0.789, -0.051, 0.652, -0.047, g
1, 0.811, 0.037, 0.851, -0.0010, 0.79, 0.0070, 0.796, -0.043, 0.876, 0.0, 0.856, -0.067, 0.864, 0.0030, 0.829, -0.054, 0.81, -0.119, 0.769, -0.084, 0.843, -0.05, 0.77, -0.069, 0.816, -0.087, 0.826, -0.104, 0.814, -0.05, 0.821, -0.151, g
1, 0.635, -0.044, 0.765, 0.03, 0.614, 0.36, 0.654, -0.0050, 0.642, 0.083, 0.794, -0.434, 0.725, 0.55, 0.596, 0.139, 0.635, 0.219, 0.633, -0.254, 0.71, 0.154, 0.647, 0.231, 0.688, 0.177, 0.617, 0.076, 0.663, 0.198, 0.691, 0.367, g
1, 0.898, 0.352, 0.673, 0.622, 0.439, 0.944, -0.036, 0.805, -0.228, 0.753, -0.251, 0.488, -0.574, 0.284, -0.668, 0.106, -0.474, -0.062, -0.811, -0.06, -0.332, -0.476, -0.129, -0.536, 0.072, -0.519, 0.243, -0.435, 0.366, -0.301, 0.428, 0.133, g
1, 0.291, 0.1, 0.233, 0.173, 0.038, 0.343, 0.12, 0.263, 0.063, 0.213, -0.047, 0.128, -0.063, 0.079, -0.063, 0.041, -0.054, 0.014, -0.042, -0.0030, -0.029, -0.012, -0.018, -0.015, -0.0090, -0.015, -0.0030, -0.012, 0.0010, -0.0090, 0.0030, -0.0060, g
1, 0.468, 0.113, 0.59, 0.0070, 0.554, 0.069, 0.479, -0.14, 0.53, 0.013, 0.639, -0.162, 0.678, -0.033, 0.545, -0.135, 0.53, -0.047, 0.479, -0.195, 0.508, -0.135, 0.415, -0.202, 0.539, -0.115, 0.599, -0.029, 0.537, -0.118, 0.563, -0.044, g
1, 0.525, -0.034, 0.949, 0.085, 0.525, -0.169, 0.305, -0.017, 0.508, -0.136, 0.644, 0.288, 0.831, -0.356, 0.542, 0.017, 0.559, 0.034, 0.593, 0.305, 0.864, 0.051, 0.407, 0.153, 0.673, -0.0030, 0.661, -0.034, 0.831, -0.153, 0.763, -0.102, g
1, 1.0, -0.241, 1.0, -0.203, 0.873, -0.101, 0.886, 0.013, 1.0, 0.114, 0.924, 0.063, 0.848, -0.038, 0.633, -0.367, 0.873, -0.013, 0.937, 0.063, 1.0, 0.253, 0.62, -0.38, 0.846, -0.055, 1.0, -0.063, 0.532, 0.025, 0.835, -0.025, g
1, 0.748, 0.0080, 0.833, 0.017, 0.826, 0.025, 0.866, 0.017, 0.605, 0.059, 0.791, 0.047, 0.774, 0.054, 0.647, 0.193, 0.84, 0.042, 0.713, 0.071, 0.689, 0.076, 0.664, 0.084, 0.637, 0.083, 0.613, 0.017, 0.582, 0.088, 0.553, 0.089, g
1, 0.895, -0.032, 0.875, 0.055, 0.895, 0.014, 0.929, 0.028, 0.913, -0.01, 0.941, -0.016, 0.919, 0.034, 0.937, 0.0, 0.943, 0.014, 0.905, 0.0080, 0.887, -0.018, 0.893, 0.024, 0.89, 0.016, 0.881, 0.0020, 0.873, 0.042, 0.867, 0.024, g
1, 0.867, 0.36, 0.72, 0.667, 0.372, 0.83, 0.086, 0.859, -0.241, 0.861, -0.518, 0.676, -0.687, 0.415, -0.77, 0.099, -0.694, -0.137, -0.495, -0.422, -0.325, -0.577, -0.028, -0.6, 0.154, -0.531, 0.323, -0.371, 0.462, -0.197, 0.41, 0.018, g
1, 1.0, 0.515, 0.455, 0.333, 0.061, 0.364, -0.321, 0.731, -0.455, 0.485, -0.576, 0.0, -0.576, -0.121, -0.333, -0.485, -0.091, -0.848, 0.485, -0.576, 0.576, -0.424, 1.0, -0.394, 0.73, 0.123, 0.97, 0.576, 0.242, 0.364, 0.091, 0.333, g
1, 0.658, 0.436, 0.447, 0.748, 0.053, 0.851, -0.32, 0.821, -0.683, 0.524, -0.842, 0.071, -0.828, -0.287, -0.47, -0.717, -0.048, -0.86, 0.233, -0.763, 0.567, -0.521, 0.743, -0.186, 0.748, 0.237, 0.452, 0.591, 0.205, 0.768, -0.185, 0.744, g
1, 0.847, 0.135, 0.736, -0.062, 0.879, 0.083, 0.889, -0.091, 0.787, 0.067, 0.807, -0.0040, 0.793, -0.011, 0.858, -0.046, 0.872, -0.035, 0.817, -0.095, 0.71, 0.044, 0.865, -0.151, 0.811, -0.048, 0.782, -0.0070, 0.757, -0.067, 0.858, -0.062, g
