@relation ring
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
87.0, 3034.0, 1932.0, 5094.0, -4293.0, -2943.0, -241.0, -3455.0, 5762.0, -12.0, 1284.0, 5028.0, 186.0, -3381.0, -195.0, -1562.0, -2779.0, 2788.0, -131.0, 1588.0, 0
2725.0, -314.0, 377.0, 1045.0, 536.0, -1496.0, -221.0, -176.0, 4247.0, 2791.0, 643.0, -2048.0, -2869.0, 68.0, -362.0, -1294.0, 679.0, -2423.0, -102.0, 4513.0, 0
-298.0, 791.0, 1994.0, -479.0, -927.0, 2394.0, 38.0, 1283.0, -2815.0, 3649.0, -2436.0, -1654.0, 2224.0, -3142.0, 5817.0, 3381.0, 4779.0, -3182.0, -1604.0, 907.0, 0
1332.0, -91.0, 1243.0, -35.0, 2332.0, 876.0, 21.0, 623.0, 735.0, 1327.0, 744.0, 296.0, 1511.0, 711.0, -698.0, -746.0, 241.0, -68.0, 603.0, 2566.0, 1
-597.0, -942.0, -713.0, 804.0, 1175.0, -784.0, -359.0, 922.0, -1176.0, -477.0, 277.0, 2736.0, 656.0, -1034.0, 501.0, 1212.0, -1355.0, 1601.0, 599.0, 73.0, 1
403.0, 3661.0, 118.0, 2465.0, -457.0, 1806.0, 684.0, 11.0, 1893.0, 907.0, 1451.0, -42.0, 2218.0, 698.0, -182.0, 1724.0, 211.0, -572.0, -127.0, 509.0, 1
793.0, 2351.0, -94.0, 1079.0, 43.0, 2875.0, 329.0, 426.0, 1882.0, -203.0, -22.0, 1117.0, 548.0, 564.0, 1146.0, 258.0, -284.0, 316.0, -1047.0, 1613.0, 1
-3694.0, 1538.0, -4887.0, -1025.0, -1733.0, -4824.0, -3207.0, 486.0, -131.0, -258.0, -2538.0, -742.0, 1767.0, -201.0, 2137.0, 2261.0, 391.0, -1116.0, -98.0, 3052.0, 0
1587.0, -409.0, -2343.0, -1377.0, -649.0, -2787.0, 2384.0, 116.0, -2418.0, -884.0, 391.0, -1243.0, -703.0, 57.0, -1832.0, -1472.0, -2527.0, -3421.0, -1172.0, -3435.0, 0
-192.0, 714.0, 1448.0, -96.0, -1684.0, 2576.0, 878.0, 878.0, 174.0, 949.0, 56.0, -754.0, -208.0, -204.0, 1262.0, -501.0, 589.0, 1551.0, -344.0, -28.0, 1
333.0, 3992.0, -457.0, -1014.0, 1787.0, -138.0, -1668.0, 1342.0, 316.0, 348.0, -151.0, -2306.0, -588.0, -95.0, 244.0, 1159.0, -1133.0, -1736.0, 788.0, 1128.0, 0
-1053.0, -4108.0, 2634.0, 1657.0, -2052.0, 569.0, -2044.0, -89.0, 558.0, -636.0, 217.0, -1707.0, 299.0, -32.0, -721.0, 2357.0, 3686.0, -2108.0, 2491.0, 782.0, 0
1091.0, -776.0, 512.0, -634.0, 576.0, 368.0, -808.0, 147.0, 1113.0, 122.0, -163.0, 1438.0, 173.0, 2778.0, 2244.0, -923.0, 622.0, -358.0, -1276.0, 854.0, 1
-2206.0, -1423.0, -152.0, -692.0, -104.0, -267.0, -122.0, 221.0, -1557.0, 1464.0, -952.0, -2809.0, 2168.0, 193.0, -3214.0, 4811.0, 282.0, 1572.0, -2244.0, 2298.0, 0
32.0, 962.0, 183.0, 1113.0, 1209.0, 532.0, 659.0, -596.0, -231.0, 75.0, 272.0, -1647.0, -266.0, -639.0, 421.0, 1397.0, -199.0, -571.0, -29.0, 1588.0, 1
-789.0, -952.0, -1208.0, 93.0, -244.0, -526.0, 4.0, 221.0, 1718.0, -253.0, 2907.0, -605.0, 1538.0, -2355.0, -482.0, 2149.0, -152.0, 739.0, -1499.0, 2036.0, 0
103.0, 656.0, 1041.0, 1209.0, -732.0, 1154.0, -1037.0, -642.0, 143.0, 856.0, 66.0, 2426.0, 104.0, 1308.0, 26.0, 128.0, -533.0, 398.0, -598.0, 12.0, 1
-1926.0, 458.0, 2129.0, 1481.0, -495.0, -132.0, -81.0, -3792.0, -1078.0, -644.0, 1621.0, 1142.0, 1872.0, -2525.0, 107.0, 2827.0, -1829.0, -2859.0, -3643.0, -3424.0, 0
-445.0, 1558.0, 867.0, 366.0, 1828.0, 891.0, 1035.0, -44.0, 484.0, 556.0, 221.0, -1544.0, -134.0, 141.0, 2913.0, -187.0, 1186.0, 1154.0, 1226.0, 1803.0, 1
-466.0, 305.0, 689.0, -403.0, -3628.0, -185.0, -629.0, -2584.0, 976.0, 115.0, 222.0, -245.0, 646.0, 531.0, -528.0, 1863.0, 982.0, 1684.0, 102.0, -2284.0, 0
342.0, 2711.0, 274.0, 386.0, 935.0, 75.0, -161.0, 2.0, -839.0, 322.0, 1031.0, 409.0, 1293.0, 1073.0, 17.0, 1124.0, -638.0, -85.0, 1688.0, 1511.0, 1
8.0, -34.0, 278.0, -1767.0, -5119.0, 322.0, 2241.0, 2875.0, -2348.0, 1684.0, -1804.0, -2229.0, 1652.0, -1184.0, 1412.0, -1566.0, -151.0, -1347.0, 586.0, -1408.0, 0
142.0, -336.0, -2004.0, 967.0, 24.0, -1389.0, 3447.0, -804.0, 1042.0, -3509.0, 905.0, -778.0, -522.0, -2452.0, 2485.0, 1425.0, -1725.0, -2137.0, -76.0, -2185.0, 0
2638.0, -4476.0, -331.0, -262.0, 15.0, -2506.0, -296.0, 325.0, 1146.0, 1937.0, 353.0, 3689.0, -2883.0, -78.0, -394.0, -1109.0, 891.0, 848.0, 695.0, -2682.0, 0
-288.0, -887.0, -41.0, -2004.0, 2438.0, 1566.0, -2542.0, 2115.0, -3203.0, -2302.0, 3303.0, 1705.0, 203.0, 858.0, -3236.0, 477.0, 794.0, -3583.0, 1808.0, 817.0, 0
-747.0, 1155.0, 1181.0, -183.0, 78.0, 1385.0, -376.0, 78.0, 1735.0, 516.0, 1009.0, 587.0, -157.0, 944.0, 961.0, 1131.0, 1057.0, 288.0, 343.0, 1629.0, 1
-577.0, 18.0, 687.0, -2392.0, -2291.0, -984.0, 2824.0, -2537.0, -2137.0, -41.0, -578.0, 1352.0, 3053.0, 44.0, 847.0, -1256.0, -2124.0, 1519.0, 2856.0, -326.0, 0
426.0, -2925.0, 848.0, 1064.0, 474.0, 1237.0, 2037.0, -3595.0, 148.0, -1306.0, 2462.0, -7114.0, 2213.0, -331.0, 1271.0, -1198.0, 263.0, -926.0, 1317.0, 93.0, 0
715.0, 96.0, -125.0, 1097.0, -107.0, -58.0, 1499.0, 343.0, 434.0, -296.0, 471.0, 142.0, -1724.0, 362.0, -747.0, 864.0, 4.0, 828.0, -2.0, 558.0, 1
-97.0, 637.0, -82.0, -1562.0, -1207.0, -949.0, -1864.0, -1195.0, 226.0, -435.0, 101.0, 1531.0, 1117.0, -238.0, -686.0, 407.0, 73.0, 347.0, -282.0, 1241.0, 1
2146.0, 936.0, -965.0, 1083.0, -1152.0, -1372.0, -1139.0, -1036.0, 1675.0, 1346.0, -151.0, 2883.0, 2388.0, -377.0, 1875.0, -2345.0, 142.0, -1603.0, -3774.0, -189.0, 0
-1034.0, 152.0, -581.0, -741.0, 2522.0, 708.0, -126.0, -1003.0, 3104.0, 488.0, -1206.0, -83.0, -944.0, 2225.0, 2499.0, 837.0, 182.0, -158.0, 1582.0, 1342.0, 1
-1274.0, 3018.0, 2761.0, -88.0, -311.0, -7.0, 4437.0, -3201.0, 1922.0, -937.0, -2132.0, -1867.0, -2884.0, 6031.0, -98.0, -631.0, 876.0, 962.0, 1811.0, -1274.0, 0
1868.0, -1292.0, 192.0, 425.0, -18.0, 1301.0, -1666.0, 723.0, 836.0, -415.0, 1171.0, 108.0, 1255.0, 1402.0, -75.0, -198.0, 162.0, -38.0, 455.0, 116.0, 1
2364.0, -253.0, -2341.0, -597.0, -385.0, -1246.0, 5261.0, 2404.0, 1394.0, -84.0, 1712.0, -2912.0, -765.0, -1386.0, 5213.0, 3571.0, -539.0, -265.0, 674.0, -2384.0, 0
1148.0, 1719.0, 907.0, 46.0, -4391.0, 1733.0, 1693.0, -263.0, -2206.0, -987.0, 3755.0, 1611.0, -2733.0, -2301.0, -1128.0, -2522.0, 1133.0, -18.0, 1093.0, 162.0, 0
-532.0, -587.0, 2258.0, 179.0, 5.0, -1555.0, 338.0, 345.0, 888.0, 1118.0, 691.0, 24.0, 643.0, -369.0, 1051.0, 615.0, 901.0, 1854.0, 576.0, 749.0, 1
2483.0, -1317.0, 1173.0, -831.0, -1069.0, -1245.0, 57.0, 591.0, 634.0, 2.0, -1154.0, 409.0, -34.0, 2098.0, 1712.0, 1596.0, 1629.0, 1165.0, 133.0, 1795.0, 1
1839.0, 48.0, 771.0, 2389.0, 704.0, -801.0, 415.0, -904.0, -89.0, 226.0, 813.0, 1243.0, -351.0, 1502.0, -9.0, -346.0, 1623.0, -366.0, 1272.0, 579.0, 1
-1267.0, 1469.0, 1073.0, -671.0, 305.0, -136.0, -589.0, 592.0, -74.0, -76.0, 54.0, -504.0, 649.0, -466.0, 1214.0, -39.0, -314.0, -1065.0, 487.0, 414.0, 1
407.0, -733.0, 85.0, 692.0, -105.0, -232.0, 164.0, -685.0, 376.0, 1345.0, 246.0, 1666.0, 32.0, -163.0, 68.0, 2486.0, 112.0, 73.0, 1067.0, -96.0, 1
-612.0, 54.0, -1288.0, 178.0, 475.0, -223.0, -481.0, 2006.0, 1287.0, -229.0, 431.0, 1686.0, 1538.0, -2012.0, 1595.0, 149.0, -347.0, -4.0, -55.0, -77.0, 1
-1202.0, 1926.0, -1542.0, 3966.0, 1858.0, -1456.0, 1308.0, -1644.0, 49.0, 2992.0, -1129.0, -2594.0, 3082.0, 745.0, -147.0, 2229.0, -1698.0, 1886.0, 381.0, 749.0, 0
2526.0, -864.0, 45.0, 265.0, 2064.0, 548.0, -808.0, 707.0, 256.0, 312.0, -3.0, -821.0, 1377.0, -1412.0, -482.0, 1285.0, 545.0, 343.0, 512.0, -1152.0, 1
-4439.0, -3278.0, 2096.0, 724.0, 1552.0, -1337.0, -288.0, -406.0, 445.0, 54.0, -531.0, 2196.0, 921.0, -3253.0, 4338.0, 259.0, -3437.0, 129.0, 373.0, -223.0, 0
1341.0, -8.0, 2095.0, 2.0, -15.0, 38.0, 593.0, 1503.0, 1619.0, 1976.0, -17.0, -1008.0, 169.0, 898.0, 19.0, -15.0, 638.0, -582.0, -42.0, 1238.0, 1
1421.0, 113.0, 2442.0, -467.0, 206.0, -2083.0, -363.0, -774.0, 75.0, -1653.0, 829.0, -703.0, -326.0, -34.0, 2017.0, 1459.0, -194.0, -566.0, 17.0, 1141.0, 1
-4315.0, 2708.0, -2928.0, -3744.0, 2255.0, -782.0, 2613.0, -389.0, -1079.0, -508.0, -343.0, 1865.0, 135.0, 1999.0, 4081.0, 2022.0, -23.0, 337.0, -444.0, 39.0, 0
1941.0, -1421.0, 2838.0, -43.0, -123.0, -743.0, 18.0, 727.0, 2899.0, 2991.0, 219.0, -1236.0, 2229.0, 192.0, -6316.0, 2975.0, 1995.0, 127.0, 2254.0, -37.0, 0
1021.0, -19.0, -63.0, 79.0, 472.0, -938.0, 392.0, 221.0, 1035.0, -302.0, 2924.0, 639.0, 459.0, 1381.0, 687.0, -563.0, 1578.0, 1047.0, 2057.0, 852.0, 1
1586.0, -572.0, 95.0, -1292.0, 258.0, 1228.0, 169.0, 194.0, 581.0, 65.0, -18.0, 1058.0, -109.0, 1618.0, 16.0, 988.0, 407.0, 2142.0, -134.0, 1952.0, 1
-23.0, 258.0, 895.0, -2334.0, 71.0, 237.0, 231.0, 1036.0, 2624.0, -2619.0, 69.0, 1456.0, -2672.0, -1214.0, 814.0, 3408.0, -861.0, -1446.0, -225.0, -845.0, 0
775.0, 202.0, 1698.0, 1161.0, 49.0, -545.0, -389.0, 1541.0, 1671.0, 241.0, 956.0, 1752.0, 1149.0, 1294.0, 425.0, -868.0, 651.0, 977.0, 528.0, 1098.0, 1
958.0, -3257.0, 1259.0, 1901.0, 1364.0, 134.0, -1548.0, 1649.0, -876.0, 3112.0, 1955.0, 709.0, -3582.0, 2749.0, 1361.0, 1088.0, -2972.0, 1497.0, -654.0, -64.0, 0
696.0, -416.0, 214.0, 599.0, -1417.0, 117.0, -48.0, 2027.0, -375.0, 32.0, -1114.0, -729.0, -109.0, 1167.0, 372.0, -468.0, 1151.0, 1454.0, 2092.0, 141.0, 1
-798.0, -632.0, 509.0, -892.0, -355.0, 161.0, 2346.0, 31.0, -942.0, 1705.0, -1148.0, 1826.0, -616.0, 359.0, 128.0, -235.0, 2439.0, 1286.0, -181.0, -1418.0, 1
-258.0, 597.0, 1264.0, -824.0, 138.0, 2106.0, 375.0, -881.0, 185.0, 212.0, -796.0, 346.0, 136.0, -746.0, -127.0, 542.0, -622.0, 79.0, -455.0, 1071.0, 1
212.0, 283.0, 547.0, 2044.0, -278.0, 613.0, 1092.0, -667.0, 26.0, 6.0, 737.0, 878.0, -476.0, 71.0, 1134.0, -138.0, -106.0, 398.0, 28.0, 733.0, 1
-106.0, 382.0, -677.0, 812.0, -638.0, -1427.0, 2035.0, -955.0, 1294.0, 781.0, 165.0, 896.0, -1116.0, 1974.0, 118.0, -538.0, -541.0, 734.0, -1035.0, 752.0, 1
94.0, -396.0, -2529.0, 1715.0, -1923.0, 2111.0, 2034.0, -205.0, -2742.0, -3278.0, 1402.0, 1346.0, 64.0, 49.0, -1412.0, -121.0, 248.0, -2819.0, -243.0, 2249.0, 0
-1175.0, 2374.0, 298.0, 976.0, -2931.0, 584.0, 287.0, 655.0, 2744.0, 1517.0, -678.0, 112.0, 4003.0, -1359.0, 91.0, 947.0, 228.0, -1834.0, 537.0, -898.0, 0
1141.0, 998.0, -351.0, -1899.0, 986.0, -1017.0, -842.0, 177.0, -3498.0, -1361.0, -884.0, -448.0, 2978.0, -651.0, 2304.0, 78.0, -657.0, 93.0, 2719.0, -2601.0, 0
2225.0, 1184.0, -34.0, -3674.0, -567.0, -477.0, -1283.0, 2381.0, 1559.0, 94.0, 286.0, 15.0, -2112.0, 1593.0, -668.0, -203.0, -2466.0, 922.0, -913.0, 1138.0, 0
-254.0, 2.0, 32.0, 1348.0, 821.0, 1832.0, 111.0, 684.0, 93.0, 22.0, 976.0, 426.0, 802.0, -487.0, 94.0, 394.0, -754.0, 1072.0, 2299.0, 1083.0, 1
215.0, -332.0, -1191.0, -688.0, 1758.0, 1634.0, 184.0, 609.0, -57.0, 706.0, 2226.0, -39.0, 343.0, -449.0, 667.0, 64.0, 193.0, -124.0, 1404.0, 1159.0, 1
-379.0, -3072.0, -2174.0, 265.0, 2312.0, -376.0, -224.0, 221.0, -808.0, 2145.0, 232.0, -734.0, -478.0, -48.0, 1016.0, -841.0, 1913.0, 2026.0, -638.0, 5334.0, 0
2508.0, 13.0, 1875.0, 1026.0, 2539.0, -902.0, 124.0, -31.0, 839.0, 3482.0, 1143.0, -1191.0, -502.0, 2831.0, 1804.0, -3043.0, -391.0, 1232.0, 81.0, -2783.0, 0
176.0, 2613.0, 1472.0, -223.0, -2954.0, 802.0, 2294.0, 1133.0, 1214.0, 61.0, -892.0, -2362.0, -259.0, 48.0, -1642.0, 3008.0, -664.0, 1481.0, 806.0, 298.0, 0
-1624.0, 1004.0, 155.0, 3002.0, 3742.0, -61.0, -3557.0, 66.0, -478.0, -11.0, 1249.0, 3426.0, -86.0, 1442.0, -1479.0, 2615.0, 837.0, -382.0, 1822.0, -431.0, 0
1485.0, 146.0, -984.0, 77.0, -1009.0, 8.0, -1592.0, -195.0, -816.0, -75.0, 2527.0, 576.0, 2447.0, -102.0, 73.0, 853.0, 1697.0, 385.0, 1455.0, 782.0, 1
803.0, -187.0, 1264.0, 894.0, -2647.0, 765.0, 508.0, 1856.0, -544.0, 2053.0, 437.0, 273.0, 99.0, -386.0, -464.0, 226.0, 1446.0, 195.0, 704.0, 14.0, 1
-601.0, -734.0, 279.0, -5.0, -85.0, -1068.0, 406.0, 158.0, 129.0, 245.0, 173.0, -458.0, 1004.0, 1124.0, 335.0, 886.0, -709.0, 1889.0, 294.0, 1369.0, 1
866.0, 578.0, -2044.0, 787.0, 1321.0, 745.0, -6.0, 1665.0, 414.0, -122.0, 464.0, 1105.0, -88.0, 1209.0, 2409.0, -68.0, 7.0, 1359.0, -1472.0, 828.0, 1
-2187.0, -527.0, 3072.0, 414.0, 2543.0, 1282.0, 1621.0, -1312.0, -728.0, -448.0, 244.0, 2054.0, 274.0, -854.0, 1908.0, -1105.0, 463.0, -1905.0, -981.0, -922.0, 0
2403.0, -4445.0, 184.0, -1824.0, 1754.0, -667.0, -1611.0, -4618.0, 98.0, -883.0, -1919.0, 316.0, 3054.0, 562.0, -2178.0, 1684.0, -193.0, 272.0, -2517.0, -31.0, 0
1028.0, 391.0, -394.0, -1144.0, 1985.0, -24.0, -681.0, 539.0, 59.0, 7.0, 876.0, 1089.0, 117.0, 1128.0, 257.0, 27.0, 496.0, -859.0, 1385.0, -44.0, 1
1728.0, 466.0, 1982.0, -19.0, -2322.0, 1079.0, -391.0, -191.0, 784.0, 3122.0, 1288.0, 2676.0, -79.0, -2013.0, -805.0, 372.0, 1303.0, 1007.0, -1717.0, 1547.0, 0
-512.0, 1929.0, -26.0, -893.0, -774.0, 737.0, -206.0, 1512.0, 1.0, -1038.0, 2287.0, 563.0, -594.0, -843.0, 1087.0, 1434.0, 1025.0, 1698.0, 449.0, 616.0, 1
938.0, -351.0, 848.0, -1175.0, 91.0, -902.0, -3.0, 1599.0, -305.0, 1112.0, 2005.0, 29.0, -62.0, 1253.0, 1925.0, 132.0, -1152.0, 1281.0, -15.0, 129.0, 1
1131.0, -393.0, -84.0, 1382.0, 168.0, -21.0, 232.0, -447.0, 2379.0, 61.0, 89.0, -1284.0, 929.0, -1299.0, 32.0, -116.0, 546.0, 978.0, 137.0, 493.0, 1
446.0, 72.0, -82.0, 413.0, 34.0, 1525.0, 1119.0, 3338.0, -374.0, 1374.0, 1022.0, 371.0, 2301.0, -195.0, -283.0, 1037.0, 877.0, 1071.0, -37.0, -5.0, 1
1454.0, -124.0, 2772.0, 38.0, 3033.0, 92.0, 378.0, 156.0, 1857.0, 298.0, -757.0, 1368.0, 1006.0, 1333.0, 547.0, 661.0, 356.0, 1673.0, 887.0, 1208.0, 1
2459.0, 258.0, 1032.0, -183.0, -85.0, 981.0, -26.0, 2493.0, 194.0, -584.0, 674.0, 141.0, 1317.0, 3.0, 261.0, 2032.0, 11.0, 624.0, 374.0, -16.0, 1
-2356.0, -865.0, -2946.0, 274.0, -1439.0, 1413.0, -146.0, -1462.0, 68.0, -3726.0, 943.0, -1447.0, 39.0, -87.0, 581.0, 1923.0, 49.0, 241.0, -269.0, 31.0, 0
146.0, -546.0, 197.0, 1475.0, 2104.0, -29.0, -2466.0, 193.0, -8.0, 4.0, 964.0, 663.0, 1932.0, 2019.0, -44.0, 221.0, 27.0, 68.0, 1271.0, -972.0, 1
2103.0, -23.0, 165.0, 1112.0, 291.0, -1308.0, -115.0, 1292.0, -127.0, -31.0, 1652.0, 1515.0, 113.0, 609.0, -969.0, -857.0, 966.0, 71.0, 449.0, -962.0, 1
393.0, -577.0, 442.0, 1269.0, 778.0, 71.0, 993.0, 1877.0, 272.0, -859.0, 1003.0, 14.0, -68.0, 1234.0, 662.0, 119.0, 1257.0, 324.0, 1495.0, 464.0, 1
2099.0, 1502.0, 223.0, 985.0, 1027.0, 144.0, 1535.0, 1028.0, -1293.0, -1141.0, 146.0, 1318.0, 105.0, -954.0, 2369.0, 257.0, 1274.0, 2046.0, 435.0, 145.0, 1
126.0, 1367.0, -63.0, -395.0, 1497.0, 279.0, 976.0, 571.0, 24.0, 663.0, 14.0, -46.0, -969.0, -146.0, -935.0, 1068.0, -417.0, -182.0, 863.0, 431.0, 1
4043.0, -454.0, -154.0, -144.0, -237.0, -74.0, 361.0, 508.0, -13.0, -1644.0, -1196.0, 912.0, -99.0, 709.0, 365.0, -1724.0, -1901.0, -265.0, 582.0, 741.0, 0
875.0, 1305.0, -3018.0, -1568.0, -694.0, 192.0, -116.0, 132.0, 951.0, 4025.0, 746.0, -2039.0, -62.0, 133.0, 185.0, 4.0, -3104.0, -1934.0, 1426.0, 2411.0, 0
-485.0, -1023.0, -853.0, 163.0, 1363.0, -3866.0, 31.0, -284.0, -1425.0, 1216.0, -1853.0, 1142.0, 1793.0, 1326.0, 1581.0, 347.0, -572.0, -11.0, -1721.0, -5585.0, 0
-621.0, 1613.0, 2799.0, -1716.0, 2029.0, 1424.0, -1692.0, -1759.0, 1543.0, -2968.0, -871.0, -2206.0, 648.0, 1802.0, 189.0, 2571.0, -1222.0, 3406.0, 1255.0, -1129.0, 0
1588.0, -296.0, 3758.0, -133.0, -1779.0, 2704.0, 118.0, -111.0, -2692.0, 745.0, -1015.0, 1813.0, -1483.0, 1937.0, -1983.0, -1577.0, 2368.0, 63.0, -1849.0, 2136.0, 0
-2082.0, -2193.0, -1337.0, 1098.0, -705.0, 344.0, 2583.0, 98.0, -733.0, -441.0, -2232.0, 1575.0, 384.0, 919.0, -1145.0, -115.0, -2714.0, -73.0, -285.0, 3451.0, 0
-1399.0, 273.0, 143.0, -1122.0, -631.0, -357.0, 765.0, 2153.0, -1454.0, 2289.0, -0.0, 1276.0, -82.0, -272.0, -295.0, 795.0, 67.0, 986.0, 1887.0, 545.0, 1
394.0, 503.0, -38.0, 773.0, 989.0, 65.0, 1235.0, 758.0, 1538.0, 1176.0, -1415.0, 845.0, 1253.0, -859.0, 765.0, -1077.0, 1213.0, -1606.0, 1168.0, 1738.0, 1
2852.0, 457.0, 2225.0, 323.0, 1746.0, 1597.0, -1865.0, 1364.0, -1405.0, 101.0, -414.0, 302.0, 1217.0, 3166.0, 299.0, 1908.0, -283.0, -771.0, 1266.0, 6.0, 1
2938.0, 992.0, 271.0, 483.0, 576.0, -272.0, -1857.0, 1829.0, 1725.0, 102.0, 206.0, 1882.0, 448.0, 679.0, -581.0, 5.0, 88.0, 2373.0, 509.0, -719.0, 1
367.0, 687.0, 674.0, 2016.0, -588.0, 1392.0, 135.0, -297.0, 168.0, -24.0, -71.0, 371.0, 582.0, -557.0, 332.0, 1114.0, -1077.0, 142.0, -659.0, 544.0, 1
1192.0, 477.0, 2641.0, 1512.0, -638.0, 695.0, 573.0, 114.0, -1571.0, -113.0, -1448.0, 1704.0, 877.0, -4914.0, 3436.0, 736.0, 1787.0, -4824.0, -1246.0, -854.0, 0
-43.0, -196.0, -61.0, -8.0, 87.0, -1378.0, 794.0, 314.0, 1154.0, -578.0, 228.0, 165.0, 71.0, -391.0, -1491.0, -1996.0, 876.0, 1688.0, -1768.0, 592.0, 1
2138.0, -313.0, 306.0, -824.0, 312.0, 675.0, 94.0, -891.0, 647.0, -504.0, -322.0, -1121.0, 436.0, 39.0, 133.0, 151.0, 1216.0, -334.0, 788.0, 72.0, 1
-107.0, -2363.0, -1131.0, -1182.0, 2935.0, -1066.0, 258.0, -2283.0, 617.0, -2376.0, 2305.0, 541.0, -238.0, 623.0, -1152.0, 1363.0, 2928.0, 572.0, -1533.0, 698.0, 0
1277.0, 123.0, -57.0, 4.0, 1072.0, 1509.0, 1813.0, 688.0, 512.0, 1948.0, 314.0, 93.0, 2701.0, -885.0, 957.0, 1735.0, 1637.0, -187.0, 55.0, 1175.0, 1
-2033.0, 4101.0, -558.0, 1043.0, 1216.0, 2998.0, -612.0, 2248.0, -607.0, -4074.0, -94.0, 1618.0, 375.0, -26.0, -1.0, 134.0, 2.0, 99.0, -142.0, -2221.0, 0
