@relation ring
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
-505.0, 488.0, -719.0, 318.0, 401.0, 1107.0, -841.0, 838.0, -1142.0, 529.0, 584.0, 741.0, 982.0, -613.0, -1833.0, 103.0, 68.0, 873.0, 1111.0, 876.0, 1
3088.0, 3923.0, -1892.0, -168.0, -869.0, 4058.0, 155.0, -1148.0, -1638.0, 713.0, -1769.0, -1435.0, 2257.0, 1987.0, -1666.0, -5.0, 453.0, -3535.0, -1608.0, 263.0, 0
-1429.0, 195.0, 1531.0, 966.0, -1157.0, -13.0, -201.0, 114.0, 223.0, -143.0, 2095.0, 1437.0, -372.0, -2.0, 259.0, 3252.0, -436.0, -1957.0, -1311.0, 1296.0, 0
-3494.0, -1665.0, -1192.0, -4619.0, 643.0, 18.0, -1944.0, -1979.0, 1227.0, -2269.0, -2027.0, -1802.0, -2814.0, 2181.0, 949.0, -2005.0, -407.0, 522.0, 1527.0, -288.0, 0
-1275.0, 2782.0, 2073.0, 2294.0, 1.0, -1778.0, 3157.0, -142.0, 43.0, -1978.0, -155.0, 246.0, -2817.0, 527.0, 88.0, 3101.0, -1861.0, 4897.0, 186.0, -996.0, 0
184.0, 1101.0, -1881.0, 1399.0, -144.0, 782.0, 2076.0, -707.0, -1525.0, 1393.0, 1675.0, -15.0, 732.0, -494.0, 286.0, 245.0, -801.0, -237.0, 1447.0, 2449.0, 1
-156.0, 219.0, 114.0, 258.0, -308.0, 511.0, -1831.0, -3458.0, -1013.0, -3494.0, 1426.0, -82.0, 1447.0, -1423.0, -3498.0, -1071.0, 6424.0, -1237.0, 752.0, 111.0, 0
-1017.0, 1214.0, -51.0, 1043.0, 476.0, 449.0, 531.0, 477.0, 8.0, 59.0, 734.0, 676.0, 2681.0, 722.0, 717.0, -269.0, 1088.0, 256.0, 1207.0, 1267.0, 1
375.0, -684.0, -4056.0, 3495.0, 2854.0, -111.0, -827.0, 2158.0, -2025.0, -33.0, -3042.0, -352.0, 4013.0, -4945.0, -335.0, -3132.0, -118.0, -211.0, 2695.0, -1.0, 0
389.0, -507.0, 97.0, 696.0, 1526.0, 209.0, 1257.0, 171.0, 234.0, 1789.0, 1634.0, 697.0, 169.0, 131.0, 1293.0, 997.0, -34.0, 228.0, 488.0, -224.0, 1
-885.0, -1125.0, -1304.0, 163.0, 837.0, 1765.0, 961.0, 779.0, 524.0, 725.0, -78.0, -1036.0, 1935.0, 894.0, 985.0, 84.0, -1081.0, 899.0, 462.0, 192.0, 1
-1721.0, -3616.0, 2493.0, -163.0, 476.0, -1971.0, 2574.0, -349.0, -2761.0, 69.0, 4105.0, -1728.0, 1621.0, -1053.0, -219.0, 1942.0, -1132.0, -81.0, -833.0, 1687.0, 0
407.0, -527.0, 718.0, 2062.0, -231.0, 1807.0, -9.0, 3122.0, 1725.0, 149.0, -25.0, 918.0, 616.0, 1039.0, -9.0, -473.0, 98.0, 5.0, 535.0, 2078.0, 1
-966.0, 1052.0, 839.0, -519.0, -1095.0, 338.0, 784.0, 1827.0, 2.0, -1113.0, 434.0, -1853.0, 698.0, 488.0, 1156.0, 1994.0, 76.0, 831.0, 744.0, -302.0, 1
1266.0, -402.0, -746.0, -655.0, 533.0, 141.0, 2602.0, -58.0, -124.0, 1932.0, 1842.0, 231.0, 1442.0, 1171.0, 204.0, 248.0, 887.0, 407.0, -1652.0, -961.0, 1
-1.0, -782.0, 551.0, 2458.0, 814.0, 1379.0, 2076.0, -35.0, -1586.0, 649.0, 1837.0, 187.0, 203.0, -416.0, 26.0, -63.0, 2324.0, -391.0, 1702.0, 813.0, 1
358.0, -1851.0, 666.0, -761.0, 2347.0, 526.0, 593.0, 228.0, -529.0, -472.0, -719.0, -16.0, 7.0, 1092.0, 1081.0, -443.0, 54.0, 201.0, -625.0, -711.0, 1
-926.0, 4048.0, 661.0, -1973.0, -2583.0, 121.0, -1972.0, 614.0, 2135.0, 2555.0, -138.0, -3752.0, 643.0, -1503.0, 62.0, -75.0, -4099.0, 405.0, -1242.0, -2.0, 0
-2148.0, -1723.0, 4398.0, -917.0, -916.0, 188.0, 122.0, 366.0, 4.0, 141.0, 1493.0, -988.0, 101.0, 2114.0, -831.0, 57.0, 19.0, 398.0, 3901.0, -2058.0, 0
512.0, 1486.0, 154.0, 796.0, 2184.0, 122.0, 589.0, 164.0, 1807.0, 1442.0, 1151.0, 642.0, 944.0, -616.0, 2.0, 233.0, 883.0, -203.0, -34.0, 1837.0, 1
1384.0, 327.0, 776.0, 48.0, 54.0, 591.0, 13.0, 16.0, -306.0, 1355.0, -663.0, 769.0, -1205.0, -704.0, 643.0, -89.0, -1598.0, 619.0, 2033.0, 2131.0, 1
615.0, 1127.0, -1168.0, 2216.0, -2592.0, -4009.0, -4306.0, 37.0, 51.0, -76.0, -28.0, -3495.0, 118.0, 375.0, 472.0, -601.0, 4111.0, -2549.0, 2895.0, 3064.0, 0
-4683.0, -1817.0, 1816.0, -2554.0, -4107.0, -236.0, 3238.0, -349.0, 4421.0, -2403.0, -2825.0, 2401.0, -402.0, 1264.0, 1349.0, 286.0, 3033.0, -3663.0, -242.0, -2713.0, 0
1526.0, 1058.0, 452.0, -842.0, 351.0, 1248.0, -2146.0, 706.0, -3242.0, -1078.0, 1593.0, -94.0, 3677.0, -2855.0, -886.0, -546.0, -394.0, 1352.0, -887.0, -35.0, 0
-83.0, 1896.0, -1502.0, 2705.0, -1089.0, 2896.0, 608.0, -656.0, -732.0, 1076.0, 776.0, 3898.0, 934.0, 384.0, 1054.0, 1168.0, 1695.0, 367.0, -3.0, -1812.0, 0
-1074.0, -532.0, -832.0, -612.0, -686.0, 691.0, -1216.0, -2088.0, 342.0, 463.0, -505.0, 887.0, -397.0, 1743.0, 713.0, 684.0, 1571.0, -136.0, 937.0, -2.0, 1
2028.0, 1037.0, -1147.0, 513.0, 42.0, 418.0, -707.0, -77.0, 431.0, -1162.0, 1652.0, 982.0, 139.0, 1258.0, 372.0, 2223.0, -949.0, -111.0, 3198.0, -13.0, 1
111.0, 727.0, 723.0, 7.0, 1693.0, 406.0, -992.0, -492.0, 353.0, 123.0, 965.0, -82.0, 3109.0, 1808.0, -107.0, -951.0, 332.0, 413.0, -174.0, 54.0, 1
3008.0, 2179.0, -3486.0, -435.0, -1934.0, -26.0, -4457.0, 3177.0, 1991.0, 98.0, 1155.0, 2055.0, -1355.0, -2466.0, 485.0, -791.0, -2327.0, 882.0, -1369.0, -1319.0, 0
812.0, -1227.0, 879.0, -3934.0, 1705.0, -1023.0, -4933.0, 1.0, 1721.0, -1991.0, 2566.0, 1134.0, -1224.0, -179.0, 1032.0, 87.0, 1334.0, 1716.0, 522.0, -641.0, 0
-397.0, 396.0, -9.0, 446.0, -287.0, 659.0, 3923.0, -1099.0, 1238.0, 2551.0, 2458.0, 1083.0, 1393.0, 127.0, -962.0, -88.0, -403.0, 1258.0, 575.0, -137.0, 0
1558.0, -62.0, 612.0, 2086.0, -1082.0, -481.0, 2143.0, 4026.0, -766.0, 16.0, -684.0, -148.0, 685.0, 2493.0, -3108.0, -2283.0, 1174.0, -2212.0, 1887.0, 3078.0, 0
2924.0, -25.0, -2432.0, -158.0, -24.0, 2095.0, 745.0, -938.0, -587.0, -2638.0, -846.0, -3926.0, -2975.0, -49.0, 3046.0, -1879.0, 1569.0, -626.0, -2033.0, -2086.0, 0
-219.0, -772.0, 1663.0, 67.0, 447.0, 301.0, -537.0, -83.0, 2398.0, 2636.0, 1314.0, 293.0, 2423.0, -1132.0, 1258.0, -1611.0, 906.0, 775.0, -312.0, 1118.0, 1
57.0, -8.0, 768.0, -75.0, -1698.0, 92.0, 56.0, -14.0, 781.0, 34.0, 1553.0, 1444.0, 17.0, -67.0, 1352.0, -232.0, -1139.0, -366.0, -866.0, 532.0, 1
-31.0, -842.0, -929.0, 158.0, -1565.0, -466.0, 605.0, 1911.0, -684.0, -202.0, 73.0, -3103.0, -567.0, 1202.0, -1416.0, 1213.0, 2648.0, 27.0, -2162.0, 1375.0, 0
-3167.0, -575.0, -1972.0, 19.0, -1668.0, -1216.0, -3702.0, -2078.0, -3621.0, 2408.0, 2008.0, 243.0, 558.0, 152.0, 531.0, -1351.0, -619.0, -2042.0, 3815.0, 1883.0, 0
-1084.0, -131.0, 848.0, 1163.0, 14.0, -3039.0, 633.0, 241.0, -1745.0, -2588.0, 816.0, -92.0, 353.0, 774.0, 2263.0, -1.0, 2487.0, -157.0, 1475.0, 45.0, 0
1929.0, 55.0, 1424.0, -598.0, 2381.0, -302.0, -2064.0, -864.0, -322.0, -554.0, 162.0, -1129.0, 1097.0, 895.0, -422.0, 151.0, 1486.0, 244.0, 373.0, 2326.0, 1
474.0, -2886.0, -867.0, 22.0, -1108.0, 1347.0, 68.0, 445.0, 107.0, 1084.0, 1234.0, 902.0, -307.0, -1211.0, -539.0, 862.0, -587.0, 2433.0, 4127.0, -352.0, 0
-978.0, -792.0, 148.0, -4034.0, 98.0, -1475.0, -293.0, 671.0, -976.0, 3067.0, -1215.0, -959.0, 485.0, -134.0, -733.0, 1643.0, 867.0, -2959.0, -711.0, -978.0, 0
-373.0, 36.0, 3022.0, -85.0, 1987.0, -1193.0, 12.0, -312.0, 88.0, 884.0, 1278.0, 1006.0, 2354.0, 1421.0, -219.0, -547.0, 316.0, 153.0, 789.0, 1133.0, 1
651.0, 971.0, 1447.0, 601.0, 1182.0, -987.0, 907.0, -792.0, 234.0, -731.0, 1071.0, -607.0, 1672.0, 964.0, 56.0, 2016.0, 1708.0, 974.0, 614.0, 691.0, 1
362.0, 682.0, -24.0, 783.0, 1286.0, 236.0, 3013.0, -666.0, 2728.0, 2062.0, -2169.0, -16.0, -301.0, 1565.0, 316.0, -997.0, 179.0, -72.0, 2362.0, 405.0, 1
2425.0, 1591.0, 1408.0, 3156.0, -1376.0, 964.0, -225.0, 229.0, 748.0, 589.0, -172.0, -1023.0, -1115.0, 1598.0, -2017.0, 486.0, 1007.0, 2846.0, 3327.0, 4085.0, 0
-641.0, -181.0, 1062.0, -63.0, -43.0, -1316.0, -1009.0, 723.0, -1525.0, 1195.0, 845.0, -709.0, 1118.0, -596.0, -222.0, 1382.0, -791.0, 103.0, 939.0, -505.0, 1
-2088.0, -527.0, 965.0, 1517.0, -3833.0, 2636.0, -4058.0, 65.0, -1999.0, 9.0, 4555.0, -766.0, 2276.0, 1265.0, -2.0, -426.0, -2428.0, -1775.0, 262.0, -438.0, 0
-579.0, 2334.0, 2012.0, 319.0, 19.0, -355.0, 922.0, 156.0, 45.0, 24.0, 348.0, 1102.0, 807.0, 1589.0, 105.0, -1044.0, 317.0, 1348.0, 1.0, 547.0, 1
609.0, -2868.0, 272.0, 973.0, -18.0, 648.0, -46.0, 2799.0, -2766.0, 3265.0, -2667.0, -333.0, -78.0, 1542.0, 1407.0, 1651.0, -385.0, 262.0, -176.0, 68.0, 0
-36.0, -269.0, 1367.0, 258.0, 41.0, -713.0, 403.0, 282.0, -874.0, -62.0, 585.0, 1203.0, -1724.0, -328.0, 1807.0, 728.0, 214.0, 1024.0, -788.0, -13.0, 1
1076.0, 1754.0, 1134.0, 128.0, 494.0, -1972.0, 5643.0, -1251.0, -1044.0, 3805.0, 3358.0, 1257.0, 2995.0, 2421.0, -1053.0, 1027.0, 2207.0, 382.0, 2334.0, 909.0, 0
114.0, 2714.0, -237.0, -2724.0, 3857.0, -1244.0, -2496.0, -1862.0, 4191.0, 4718.0, 6.0, -1291.0, -246.0, -193.0, -5012.0, 79.0, 346.0, -545.0, -1733.0, 1767.0, 0
-3341.0, -2775.0, 858.0, -392.0, 512.0, -1862.0, -358.0, 2394.0, 922.0, -492.0, -503.0, 1879.0, 843.0, 386.0, 1544.0, -3.0, 2306.0, 1975.0, 577.0, 1224.0, 0
-1825.0, 1973.0, 1056.0, 127.0, 475.0, 863.0, 1309.0, 298.0, -318.0, 187.0, 82.0, -759.0, -3466.0, 132.0, -997.0, -343.0, 571.0, -2185.0, -1658.0, -3128.0, 0
69.0, 1096.0, 436.0, 2237.0, 1391.0, 12.0, 1344.0, 1062.0, 1144.0, -36.0, 713.0, -321.0, -226.0, -143.0, 554.0, 166.0, -1401.0, 1574.0, -965.0, 1271.0, 1
546.0, -654.0, 2796.0, -1239.0, 3118.0, -2226.0, 1171.0, -3079.0, 2416.0, -1674.0, 1994.0, 1376.0, -39.0, 2037.0, 1521.0, 3.0, -3235.0, 3511.0, -271.0, -507.0, 0
791.0, -203.0, 109.0, 1507.0, -608.0, 56.0, 405.0, -68.0, 1337.0, 429.0, -1059.0, -1054.0, 2185.0, 86.0, 1076.0, 642.0, -372.0, 1094.0, 1992.0, -1114.0, 1
-296.0, -1248.0, -46.0, 1227.0, 1181.0, 1407.0, 1282.0, 915.0, 608.0, 247.0, 334.0, 991.0, -678.0, 1021.0, -54.0, 341.0, -849.0, 134.0, -984.0, -1362.0, 1
253.0, 65.0, 2195.0, -3735.0, 1561.0, 2694.0, -259.0, -112.0, 1116.0, -1736.0, 375.0, 1543.0, 1429.0, -1081.0, -2098.0, -28.0, -3739.0, 1613.0, -2551.0, 1095.0, 0
1422.0, 1906.0, 1309.0, -243.0, -13.0, -1837.0, 2087.0, -85.0, 1594.0, 745.0, -41.0, -467.0, 194.0, 2334.0, 628.0, 3633.0, 67.0, 309.0, 1916.0, -245.0, 1
-363.0, 808.0, -165.0, 2604.0, -203.0, 1114.0, 777.0, 449.0, 284.0, 164.0, -1023.0, 163.0, -29.0, -1782.0, 459.0, 112.0, -1809.0, 985.0, -208.0, 425.0, 1
429.0, -713.0, 1422.0, 214.0, 1715.0, 1408.0, -28.0, 174.0, 656.0, 1638.0, -1018.0, -209.0, 138.0, -1315.0, -365.0, -146.0, 1805.0, 2622.0, -544.0, 768.0, 1
106.0, 408.0, 1228.0, 346.0, 174.0, -227.0, 2967.0, 2786.0, 556.0, -286.0, 145.0, 463.0, -1735.0, 2103.0, 2395.0, 1261.0, -658.0, -532.0, 955.0, 644.0, 1
1613.0, 738.0, 2622.0, -452.0, 1306.0, 1019.0, 1043.0, 1758.0, 1834.0, 16.0, 1543.0, 36.0, -177.0, 72.0, -337.0, 374.0, -745.0, 806.0, -442.0, -1061.0, 1
58.0, 1.0, 1273.0, -972.0, 655.0, 459.0, 2221.0, 108.0, -756.0, 771.0, -365.0, 953.0, 394.0, 1977.0, -74.0, 21.0, -541.0, 1753.0, 632.0, -824.0, 1
1363.0, -946.0, 1736.0, 176.0, -2.0, 1565.0, 1192.0, 1052.0, 529.0, 988.0, 684.0, -1205.0, 117.0, 1183.0, 1.0, 42.0, -552.0, 501.0, 999.0, -195.0, 1
-19.0, 55.0, 1623.0, 139.0, 1379.0, 448.0, 13.0, 486.0, 134.0, 2233.0, 2.0, 864.0, 809.0, 163.0, 39.0, 2478.0, 822.0, 14.0, -43.0, -605.0, 1
337.0, 2522.0, -704.0, 793.0, -1788.0, -165.0, 371.0, -1613.0, -201.0, 2339.0, 478.0, -3354.0, -2171.0, 3083.0, -2732.0, -355.0, 281.0, -1048.0, 377.0, 995.0, 0
1692.0, 4.0, 6.0, 1302.0, 1588.0, -11.0, -306.0, 798.0, 75.0, 797.0, 1356.0, -2292.0, 275.0, 404.0, 2096.0, 295.0, 957.0, 1221.0, -478.0, 145.0, 1
2388.0, 386.0, 849.0, -737.0, 1443.0, 596.0, 19.0, 143.0, 1877.0, 635.0, 341.0, 1998.0, -531.0, 391.0, 113.0, -952.0, -766.0, 394.0, 1908.0, 115.0, 1
547.0, 222.0, 342.0, -792.0, -132.0, 2588.0, -228.0, -578.0, 5099.0, 707.0, 3573.0, -44.0, -1889.0, 115.0, -437.0, -772.0, -379.0, 2058.0, 92.0, -3822.0, 0
194.0, 905.0, -622.0, 19.0, -1418.0, 256.0, 909.0, 1375.0, 424.0, 263.0, -45.0, 1122.0, 317.0, 657.0, 61.0, 3564.0, -548.0, 121.0, 2467.0, -158.0, 1
-1401.0, -4045.0, 38.0, 474.0, 2363.0, -2548.0, 5459.0, -401.0, 466.0, 3809.0, 3656.0, 2282.0, 285.0, -3383.0, -463.0, -1959.0, 3.0, 2895.0, -234.0, -618.0, 0
-1.0, 1524.0, -3916.0, -128.0, -95.0, -4388.0, 93.0, 367.0, 1279.0, -1652.0, 1075.0, -2926.0, -311.0, -2886.0, -292.0, 486.0, -392.0, 1632.0, 1208.0, -1275.0, 0
-845.0, 2532.0, -859.0, 1303.0, 186.0, -1361.0, 1324.0, 321.0, -1121.0, 1186.0, -824.0, -89.0, -15.0, 1418.0, 1524.0, -2215.0, 71.0, -427.0, -151.0, 1613.0, 0
-87.0, -2125.0, -2253.0, -1656.0, 21.0, -2545.0, -1836.0, 5686.0, -42.0, 78.0, -873.0, 673.0, -2894.0, 1897.0, -728.0, -3072.0, -527.0, -1306.0, 1493.0, 2125.0, 0
1209.0, 1567.0, -395.0, 1806.0, 32.0, -928.0, -58.0, 605.0, 49.0, 185.0, 1139.0, 3158.0, -163.0, 475.0, 1172.0, 1957.0, 1267.0, 1459.0, 111.0, 1132.0, 1
1684.0, 607.0, 61.0, -7.0, 824.0, -1598.0, 41.0, 486.0, -1185.0, -192.0, 222.0, 1118.0, -1217.0, -404.0, 2345.0, 1169.0, 1827.0, 73.0, -315.0, 452.0, 1
547.0, 2814.0, 2299.0, -356.0, 469.0, 2838.0, -121.0, -2599.0, 22.0, -2192.0, -596.0, -18.0, 1026.0, 2316.0, 1414.0, 2734.0, 709.0, 322.0, -2163.0, 1791.0, 0
-288.0, -1714.0, -1166.0, -629.0, 888.0, -2356.0, 2826.0, 2705.0, 986.0, 1013.0, -1348.0, 1078.0, -2898.0, 107.0, 1799.0, -949.0, 4072.0, -3946.0, -1395.0, -263.0, 0
1288.0, -185.0, 494.0, -796.0, -472.0, 1032.0, 244.0, 946.0, -481.0, -507.0, -394.0, 746.0, -1096.0, -916.0, -1584.0, 954.0, -884.0, 113.0, -1914.0, 227.0, 0
-2609.0, -96.0, 1101.0, 4637.0, -2192.0, 479.0, -7.0, -1452.0, 3282.0, -4544.0, -1881.0, -1358.0, -225.0, 115.0, -88.0, -359.0, -245.0, 2849.0, -1655.0, 75.0, 0
-357.0, -5794.0, 3549.0, 3556.0, -841.0, 1888.0, -4486.0, -127.0, 1583.0, -1594.0, 57.0, -341.0, 1036.0, 713.0, -909.0, 684.0, 484.0, 7.0, 2875.0, -183.0, 0
386.0, 747.0, 494.0, -3276.0, 181.0, 97.0, -2364.0, -2832.0, -4609.0, 623.0, 3333.0, -9.0, 4218.0, -907.0, -1766.0, 3472.0, -683.0, 2084.0, 585.0, 722.0, 0
-469.0, -2536.0, -249.0, 602.0, 321.0, 358.0, -409.0, 1641.0, -629.0, 2125.0, 1208.0, -222.0, -406.0, -134.0, 1086.0, 536.0, -1156.0, 1332.0, 566.0, -149.0, 1
2949.0, 1889.0, -43.0, 24.0, -1257.0, 758.0, -2114.0, -808.0, 1772.0, -36.0, -5033.0, -1706.0, 582.0, -138.0, 1276.0, -3265.0, -1707.0, -118.0, 1459.0, 661.0, 0
-2065.0, 1337.0, 3673.0, -3671.0, 1278.0, 347.0, -2727.0, 15.0, -3702.0, -462.0, -97.0, 2453.0, 2554.0, -277.0, -306.0, -2532.0, 475.0, 1239.0, -2271.0, 1377.0, 0
-738.0, 3953.0, 703.0, 1244.0, 1794.0, -1552.0, 354.0, 456.0, -3175.0, 119.0, 168.0, -63.0, -2702.0, -134.0, -1623.0, 1854.0, -4662.0, -3176.0, -1346.0, 282.0, 0
58.0, -5.0, 1734.0, -135.0, 1427.0, 1486.0, 446.0, 226.0, 66.0, 752.0, 235.0, -665.0, -391.0, 1724.0, -222.0, 1739.0, 489.0, -133.0, 1595.0, 643.0, 1
3161.0, 168.0, -656.0, -3183.0, 335.0, -799.0, -294.0, 1663.0, 1671.0, -1759.0, -109.0, -2976.0, -1406.0, -396.0, 1874.0, -5671.0, -4034.0, -349.0, 243.0, -1067.0, 0
-3313.0, 134.0, -19.0, -1473.0, -13.0, -1411.0, 935.0, -98.0, 1882.0, 2207.0, 1313.0, 761.0, -1957.0, -986.0, 1734.0, 3562.0, 2673.0, -562.0, -824.0, -1995.0, 0
1342.0, -158.0, -241.0, 606.0, 1522.0, -856.0, 411.0, 57.0, 163.0, 569.0, 595.0, 52.0, -49.0, 1332.0, 1787.0, 16.0, -666.0, -1637.0, 16.0, 656.0, 1
-7.0, 3538.0, -2368.0, -3265.0, -3024.0, -1297.0, 1632.0, -459.0, 2368.0, -4186.0, 2662.0, 1154.0, -6753.0, -859.0, 852.0, -27.0, 171.0, -1824.0, 172.0, 3194.0, 0
