@relation australian
@attribute A1 {0, 1}
@attribute A2 real[16.0,8025.0]
@attribute A3 real[0.0,26335.0]
@attribute A4 {1, 2, 3}
@attribute A5 integer[1,14]
@attribute A6 integer[1,9]
@attribute A7 real[0.0,14415.0]
@attribute A8 {0, 1}
@attribute A9 {0, 1}
@attribute A10 integer[0,67]
@attribute A11 {0, 1}
@attribute A12 {1, 2, 3}
@attribute A13 integer[0,2000]
@attribute A14 integer[1,100001]
@attribute Class {0,1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14
@output Class
@data
0, 2858.0, 354.0, 2, 3, 5, 5.0, 1, 0, 0, 1, 2, 171, 1, 0
0, 2175.0, 175.0, 1, 5, 3, 0.0, 0, 0, 0, 0, 2, 160, 1, 0
0, 295.0, 46.0, 2, 4, 4, 54.0, 1, 1, 4, 0, 2, 380, 501, 1
1, 2875.0, 1165.0, 2, 4, 4, 5.0, 1, 0, 0, 0, 1, 280, 1, 0
1, 3157.0, 3.0, 1, 3, 5, 7.0, 0, 0, 0, 0, 2, 0, 2, 0
1, 2783.0, 15.0, 2, 9, 4, 225.0, 0, 1, 1, 1, 2, 100, 4, 0
0, 695.0, 6.0, 2, 1, 1, 0.0, 0, 0, 0, 0, 1, 0, 1, 0
0, 16.0, 165.0, 2, 6, 4, 1.0, 0, 1, 2, 1, 2, 320, 2, 0
1, 28.0, 2.0, 2, 4, 8, 4165.0, 1, 1, 2, 1, 2, 181, 1, 1
1, 2508.0, 171.0, 2, 14, 4, 1665.0, 1, 1, 1, 1, 2, 395, 21, 1
1, 2192.0, 54.0, 1, 14, 4, 4.0, 1, 1, 1, 1, 2, 840, 60, 1
1, 2183.0, 25.0, 2, 2, 8, 665.0, 1, 0, 0, 1, 2, 0, 1, 1
0, 2258.0, 1075.0, 2, 11, 4, 415.0, 1, 1, 5, 1, 2, 0, 561, 1
1, 16.0, 3125.0, 2, 9, 4, 85.0, 0, 1, 1, 0, 2, 0, 7, 0
0, 1958.0, 665.0, 1, 8, 4, 1.0, 0, 1, 1, 0, 2, 2000, 3, 0
1, 5158.0, 15.0, 2, 8, 4, 85.0, 1, 1, 9, 0, 2, 0, 1, 1
1, 3617.0, 18125.0, 2, 9, 4, 85.0, 0, 0, 0, 0, 2, 320, 3553, 0
0, 2358.0, 83.0, 2, 11, 4, 415.0, 0, 1, 1, 1, 2, 200, 12, 0
1, 3157.0, 625.0, 2, 4, 4, 25.0, 0, 0, 0, 0, 2, 380, 2011, 0
0, 2617.0, 2.0, 2, 5, 3, 0.0, 0, 0, 0, 1, 2, 276, 2, 0
0, 1917.0, 8585.0, 2, 13, 8, 75.0, 1, 1, 7, 0, 2, 96, 1, 1
1, 3575.0, 2415.0, 2, 9, 4, 125.0, 0, 1, 2, 0, 2, 220, 2, 0
0, 2108.0, 5.0, 1, 1, 1, 0.0, 0, 0, 0, 0, 2, 0, 1, 0
1, 3208.0, 4.0, 1, 13, 4, 15.0, 0, 0, 0, 1, 2, 120, 1, 0
1, 2225.0, 46.0, 2, 4, 4, 125.0, 0, 0, 0, 1, 2, 280, 56, 0
1, 4058.0, 329.0, 2, 7, 4, 35.0, 0, 0, 0, 1, 1, 400, 1, 0
0, 7158.0, 0.0, 2, 8, 4, 0.0, 0, 0, 0, 0, 3, 184, 1, 1
1, 4433.0, 5.0, 2, 3, 8, 5.0, 1, 0, 0, 1, 2, 320, 1, 1
0, 1758.0, 9.0, 2, 6, 4, 1375.0, 1, 0, 0, 1, 2, 0, 1, 1
1, 4283.0, 4625.0, 2, 11, 4, 458.0, 1, 0, 0, 0, 1, 0, 1, 1
1, 3017.0, 65.0, 2, 13, 4, 3125.0, 1, 1, 8, 0, 2, 330, 1201, 1
1, 1808.0, 675.0, 1, 7, 4, 4.0, 0, 0, 0, 0, 2, 140, 1, 0
1, 5742.0, 85.0, 2, 10, 8, 7.0, 1, 1, 3, 0, 2, 0, 1, 1
1, 4208.0, 104.0, 2, 9, 4, 5.0, 1, 1, 6, 1, 2, 500, 10001, 1
0, 4533.0, 1.0, 2, 11, 4, 125.0, 0, 0, 0, 1, 2, 263, 1, 0
1, 3017.0, 1085.0, 1, 8, 4, 4.0, 0, 0, 0, 0, 2, 170, 180, 0
1, 3775.0, 7.0, 2, 11, 8, 115.0, 1, 1, 7, 1, 2, 300, 6, 0
1, 1708.0, 85.0, 1, 8, 4, 4.0, 0, 0, 0, 0, 2, 140, 723, 0
1, 4958.0, 19.0, 2, 1, 1, 0.0, 1, 1, 1, 0, 2, 94, 1, 0
1, 6917.0, 9.0, 2, 1, 1, 4.0, 0, 1, 1, 0, 2, 70, 7, 0
1, 1942.0, 725.0, 2, 7, 4, 4.0, 0, 1, 1, 0, 2, 100, 2, 0
0, 1783.0, 11.0, 2, 14, 8, 1.0, 1, 1, 11, 0, 2, 0, 3001, 1
1, 2392.0, 585.0, 1, 13, 8, 125.0, 0, 0, 0, 0, 2, 240, 2, 0
0, 285.0, 304.0, 1, 14, 8, 254.0, 1, 1, 1, 0, 2, 70, 1, 1
0, 2692.0, 135.0, 2, 11, 8, 5.0, 1, 1, 2, 0, 2, 0, 5001, 1
1, 3917.0, 25.0, 1, 3, 8, 10.0, 0, 0, 0, 1, 1, 200, 1, 0
0, 1842.0, 925.0, 2, 11, 4, 121.0, 1, 1, 4, 0, 2, 60, 541, 1
1, 2358.0, 179.0, 2, 8, 4, 54.0, 0, 0, 0, 1, 2, 136, 2, 0
1, 4808.0, 375.0, 2, 3, 5, 1.0, 0, 0, 0, 0, 2, 100, 3, 0
1, 26.0, 1.0, 2, 11, 4, 175.0, 1, 0, 0, 1, 2, 280, 1, 1
0, 1883.0, 954.0, 2, 6, 4, 85.0, 1, 0, 0, 0, 2, 100, 1, 1
